		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
05/25/25	5:00 a	48.0	48.3	47.8	94	46.4	1.7	ENE	1.74	5.2	ENE	48.0	48.4	48.4	---	29.803	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.708	0.000	58.5	57	43.3	56.9	10.58	 .0756	0.000	1340	1	98.0	60
05/25/25	6:00 a	47.7	47.9	47.5	93	45.8	2.6	ENE	2.61	6.1	ENE	47.1	48.0	47.4	---	29.807	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.721	0.000	58.1	57	42.9	56.5	10.59	 .0756	0.000	1356	1	99.1	60
05/25/25	7:00 a	47.6	47.7	47.4	91	45.1	1.7	E	1.74	5.2	ENE	47.6	47.8	47.8	---	29.807	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.725	0.000	57.8	57	42.7	56.2	10.59	 .0757	0.000	1369	1	100.0	60
05/25/25	8:00 a	47.6	47.8	47.3	91	45.1	1.7	ESE	1.74	7.0	ESE	47.6	47.8	47.8	---	29.818	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.725	0.000	57.5	57	42.4	55.9	10.60	 .0758	0.000	1370	1	100.0	60
05/25/25	9:00 a	47.2	47.4	47.1	88	43.8	1.7	ESE	1.74	7.0	ESE	47.2	47.3	47.3	---	29.828	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.742	0.000	57.3	57	42.2	55.7	10.60	 .0758	0.000	1379	1	100.0	60
05/25/25	10:00 a	47.2	47.4	47.1	87	43.5	1.7	SE	1.74	7.8	SE	47.2	47.3	47.3	---	29.844	0.00	0.00	19	1.63	53	0.0	0.00	0.0	0.742	0.000	57.0	57	41.9	55.4	10.61	 .0759	0.001	2018	1	100.0	60
05/25/25	11:00 a	48.2	49.4	47.4	84	43.6	2.6	SE	2.61	10.4	S	47.6	48.2	47.6	---	29.850	0.00	0.00	131	11.27	357	0.1	0.04	0.7	0.700	0.000	56.8	58	42.2	55.3	10.75	 .0760	0.003	1377	1	100.0	60
05/25/25	12:00 p	49.6	49.9	49.4	83	44.6	4.3	SSE	4.35	13.0	SSE	47.7	49.6	47.7	---	29.872	0.00	0.00	212	18.23	545	0.8	0.34	1.3	0.642	0.000	57.3	57	42.2	55.7	10.60	 .0759	0.005	1350	1	98.7	60
05/25/25	1:00 p	51.2	51.7	49.9	80	45.2	4.3	SSE	4.35	11.3	S	49.6	51.0	49.4	---	29.878	0.00	0.00	318	27.35	786	1.4	0.60	2.2	0.575	0.000	58.0	57	42.8	56.4	10.59	 .0758	0.007	1339	1	97.9	60
05/25/25	3:00 p	52.4	53.8	51.6	66	41.4	4.3	WNW	4.35	14.8	W	51.0	51.6	50.2	---	29.878	0.00	0.00	258	22.19	388	1.5	0.64	1.9	0.525	0.000	58.4	57	43.2	56.8	10.58	 .0758	0.006	1718	1	100.0	60
05/25/25	4:00 p	54.9	55.4	53.8	65	43.4	5.2	WNW	5.22	13.0	WNW	53.5	53.8	52.4	---	29.880	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.421	0.000	59.1	58	44.3	57.6	10.75	 .0756	0.000	999	1	73.0	60
05/25/25	5:00 p	55.4	56.2	54.7	63	43.0	4.3	WNW	4.35	13.9	WNW	54.6	54.2	53.4	---	29.875	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.400	0.000	59.7	58	44.9	58.2	10.75	 .0755	0.000	996	1	72.8	60
05/25/25	6:00 p	56.8	57.3	56.2	61	43.5	3.5	WNW	3.48	11.3	WNW	56.8	55.5	55.5	---	29.890	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.342	0.000	60.4	59	46.0	58.9	10.95	 .0754	0.000	1039	1	76.0	60
05/25/25	7:00 p	54.6	57.4	53.8	74	46.5	1.7	WNW	1.74	7.8	WNW	54.6	54.0	54.0	---	29.907	0.01	0.00	239	20.56	239	1.4	0.60	1.4	0.433	0.000	61.0	59	46.6	59.5	10.95	 .0754	0.000	1080	1	78.9	60
05/25/25	8:00 p	55.1	56.5	53.7	75	47.3	3.5	WNW	3.48	11.3	WNW	54.7	54.5	54.1	---	29.915	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.413	0.000	61.5	59	47.0	60.1	10.95	 .0753	0.000	1105	1	80.8	60
05/25/25	9:00 p	53.7	54.7	53.3	75	46.0	3.5	WNW	3.48	10.4	WNW	53.1	53.1	52.5	---	29.931	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.471	0.000	62.0	59	47.5	60.6	10.95	 .0753	0.000	1087	1	79.5	60
05/25/25	10:00 p	54.5	55.2	53.5	71	45.3	3.5	WNW	3.48	18.3	W	54.1	53.7	53.3	---	29.936	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.438	0.000	62.2	59	47.7	60.9	10.95	 .0752	0.000	1087	1	79.5	60
05/25/25	11:00 p	55.3	56.0	55.0	67	44.5	4.3	WNW	4.35	15.7	WNW	54.5	54.3	53.5	---	29.939	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.404	0.000	62.3	58	47.3	60.9	10.75	 .0752	0.000	1076	1	78.7	60
05/26/25	12:00 a	55.3	56.1	54.6	69	45.3	3.5	WNW	3.48	12.2	WNW	55.0	54.4	54.1	---	29.956	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.404	0.000	62.4	58	47.4	61.0	10.75	 .0753	0.000	1102	1	80.6	60
05/26/25	1:00 a	54.2	54.6	53.8	72	45.4	2.6	WNW	2.61	8.7	WNW	54.2	53.5	53.5	---	29.975	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.450	0.000	62.4	56	46.5	60.9	10.45	 .0753	0.000	1103	1	80.6	60
05/26/25	2:00 a	53.4	53.9	52.9	74	45.3	3.5	WNW	3.48	9.6	WNW	52.8	52.8	52.2	---	29.994	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.483	0.000	62.1	56	46.2	60.6	10.45	 .0754	0.000	1097	1	80.2	60
05/26/25	3:00 a	52.7	52.9	52.4	74	44.6	2.6	WNW	2.61	7.8	WNW	52.7	52.2	52.2	---	30.000	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.512	0.000	61.8	56	45.9	60.2	10.45	 .0755	0.000	1109	1	81.1	60
05/26/25	4:00 a	52.1	52.4	51.8	76	44.8	1.7	WNW	1.74	6.1	WNW	52.1	51.7	51.7	---	30.003	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.538	0.000	61.4	56	45.6	59.8	10.45	 .0756	0.000	1107	1	80.9	60
05/26/25	5:00 a	51.4	51.8	51.0	76	44.1	3.5	WNW	3.48	8.7	WNW	50.5	51.0	50.1	---	29.999	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.567	0.000	61.1	56	45.3	59.5	10.45	 .0756	0.000	1116	1	81.6	60
05/26/25	6:00 a	50.9	51.0	50.8	76	43.6	2.6	WNW	2.61	7.0	WNW	50.7	50.6	50.4	---	29.994	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.587	0.000	60.6	55	44.3	58.9	10.25	 .0757	0.000	1068	1	78.1	60
05/26/25	7:00 a	51.1	51.7	50.9	75	43.4	2.6	WNW	2.61	7.0	WNW	50.9	50.7	50.5	---	29.993	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.579	0.000	60.2	56	44.4	58.6	10.45	 .0758	0.000	1014	1	74.1	60
05/26/25	8:00 a	51.9	52.1	51.7	74	43.9	2.6	WNW	2.61	9.6	WNW	51.8	51.4	51.3	---	29.999	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.546	0.000	59.9	56	44.2	58.3	10.45	 .0758	0.000	1036	1	75.7	60
05/26/25	9:00 a	51.6	52.0	51.2	75	43.9	2.6	WNW	2.61	7.8	WNW	51.5	51.2	51.1	---	30.016	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.558	0.000	59.7	56	44.0	58.1	10.45	 .0759	0.000	1018	1	74.4	60
05/26/25	10:00 a	52.8	56.0	51.0	71	43.7	0.9	WNW	0.87	4.3	WNW	52.8	52.1	52.1	---	30.036	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.508	0.000	59.5	56	43.8	57.9	10.45	 .0760	0.000	1070	1	78.2	60
05/26/25	11:00 a	54.9	55.5	54.7	72	46.0	0.0	WNW	0.00	4.3	WNW	54.9	54.2	54.2	---	30.062	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.421	0.000	59.9	56	44.2	58.3	10.45	 .0760	0.000	1058	1	77.3	60
05/26/25	12:00 p	57.4	59.4	54.4	66	46.1	0.9	WNW	0.87	6.1	WNW	57.4	56.3	56.3	---	30.076	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.317	0.000	60.6	56	44.8	59.0	10.45	 .0759	0.000	1001	1	73.2	60
05/26/25	1:00 p	56.7	58.4	55.6	68	46.3	2.6	WNW	2.61	11.3	W	56.7	55.7	55.7	---	30.085	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.346	0.000	61.6	57	46.2	60.1	10.58	 .0757	0.000	1009	1	73.8	60
05/26/25	2:00 p	56.3	57.1	55.7	67	45.5	3.5	WNW	3.48	8.7	WNW	56.2	55.3	55.2	---	30.086	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.363	0.000	62.8	59	48.3	61.5	10.95	 .0755	0.000	1077	1	78.7	60
05/26/25	3:00 p	57.6	58.9	56.5	59	43.4	4.3	WNW	4.35	8.7	WNW	57.1	56.1	55.6	---	30.086	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.308	0.000	63.9	60	49.7	62.8	11.07	 .0753	0.000	1039	1	76.0	60
05/26/25	4:00 p	60.0	61.3	58.5	61	46.5	5.2	WNW	5.22	13.0	W	59.6	58.7	58.3	---	30.088	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.208	0.000	64.6	61	50.8	63.6	11.25	 .0752	0.000	995	1	72.7	60
05/26/25	5:00 p	60.6	61.3	60.2	61	47.1	6.1	WNW	6.09	12.2	WNW	59.9	59.3	58.6	---	30.097	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.183	0.000	65.5	61	51.7	64.6	11.25	 .0750	0.000	934	1	68.3	60
05/26/25	6:00 p	61.1	61.6	60.7	59	46.7	7.8	WNW	7.83	12.2	WNW	59.0	59.6	57.5	---	30.092	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.163	0.000	66.3	60	52.0	65.5	11.05	 .0749	0.000	1020	1	74.6	60
05/26/25	7:00 p	62.4	63.1	61.5	58	47.4	7.8	WNW	7.83	13.9	W	60.5	61.0	59.1	---	30.087	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.108	0.000	67.3	61	53.4	66.8	11.25	 .0747	0.000	1056	1	77.2	60
05/26/25	8:00 p	64.8	65.8	63.2	52	46.8	6.1	WNW	6.09	15.7	W	64.8	63.2	63.2	---	30.080	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.008	0.000	68.5	60	54.1	68.1	11.05	 .0745	0.000	1053	1	77.0	60
05/26/25	9:00 p	65.9	66.6	65.2	50	46.7	6.1	WNW	6.09	14.8	WNW	65.9	64.2	64.2	---	30.077	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.038	70.0	60	55.5	69.4	11.05	 .0742	0.000	1052	1	76.9	60
05/26/25	10:00 p	62.7	65.2	61.5	55	46.3	7.8	WNW	7.83	20.0	W	60.8	61.2	59.3	---	30.079	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.096	0.000	71.1	59	56.0	70.6	10.91	 .0740	0.000	1053	1	77.0	60
05/26/25	11:00 p	61.8	62.3	61.2	58	46.9	6.1	WNW	6.09	18.3	WNW	61.4	60.4	60.0	---	30.090	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.133	0.000	71.8	56	55.3	71.3	10.31	 .0740	0.000	1032	1	75.4	60
05/27/25	12:00 a	59.9	61.2	57.9	65	48.1	2.6	WNW	2.61	12.2	WNW	59.9	58.8	58.8	---	30.105	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.212	0.000	72.2	54	54.6	71.7	9.91	 .0740	0.000	1007	1	73.6	60
05/27/25	1:00 a	56.4	57.9	55.7	70	46.7	0.9	WNW	0.87	7.0	WNW	56.4	55.5	55.5	---	30.126	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.358	0.000	71.9	53	53.8	71.2	9.77	 .0741	0.000	956	1	69.9	60
05/27/25	2:00 a	55.3	55.9	54.4	72	46.4	0.9	WNW	0.87	4.3	WNW	55.3	54.6	54.6	---	30.139	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.404	0.000	71.2	52	52.7	70.1	9.63	 .0743	0.000	1040	1	76.0	60
05/27/25	3:00 a	53.6	54.4	53.0	74	45.5	0.9	WNW	0.87	4.3	WNW	53.6	53.0	53.0	---	30.134	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.475	0.000	70.2	51	51.2	68.7	9.45	 .0745	0.000	1080	1	78.9	60
05/27/25	4:00 a	53.8	54.1	53.3	72	45.0	1.7	WNW	1.74	7.8	WNW	53.8	53.1	53.1	---	30.132	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.467	0.000	69.1	51	50.2	67.7	9.47	 .0747	0.000	1103	1	80.6	60
05/27/25	5:00 a	53.9	54.2	53.5	74	45.8	0.9	WNW	0.87	7.0	WNW	53.9	53.3	53.3	---	30.127	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.462	0.000	68.2	50	48.8	66.8	9.29	 .0748	0.000	1049	1	76.7	60
05/27/25	6:00 a	53.1	53.6	52.9	75	45.4	0.9	WNW	0.87	7.8	WNW	53.1	52.6	52.6	---	30.125	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.496	0.000	67.4	50	48.1	65.9	9.30	 .0750	0.000	1014	1	74.1	60
05/27/25	7:00 a	53.8	54.4	53.2	74	45.7	3.5	WNW	3.48	12.2	W	53.3	53.2	52.7	---	30.129	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.467	0.000	66.7	50	47.5	65.1	9.32	 .0751	0.000	985	1	72.0	60
05/27/25	8:00 a	55.5	56.8	54.3	68	45.1	5.2	WNW	5.22	14.8	W	54.2	54.6	53.3	---	30.136	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.396	0.000	66.0	51	47.3	64.4	9.53	 .0752	0.000	918	1	67.1	60
05/27/25	9:00 a	56.5	57.2	55.4	70	46.8	0.9	WNW	0.87	7.0	WNW	56.5	55.6	55.6	---	30.152	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.354	0.000	65.5	51	46.9	63.8	9.54	 .0753	0.000	916	1	67.0	60
05/27/25	10:00 a	56.4	59.1	55.2	67	45.6	0.0	WNW	0.00	3.5	WNW	56.4	55.4	55.4	---	30.178	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.358	0.000	65.0	52	46.9	63.4	9.75	 .0755	0.000	904	1	66.1	60
05/27/25	11:00 a	61.9	64.5	59.1	57	46.5	0.0	WNW	0.00	0.9	WNW	61.9	60.4	60.4	---	30.191	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.129	0.000	65.3	52	47.2	63.7	9.74	 .0755	0.000	969	1	70.8	60
05/27/25	12:00 p	66.5	67.6	64.5	54	49.3	0.9	WNW	0.87	6.1	WNW	66.5	65.3	65.3	---	30.197	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.063	66.4	52	48.2	65.0	9.72	 .0753	0.000	982	1	71.8	60
05/27/25	1:00 p	65.1	66.8	63.0	50	46.0	0.9	WNW	0.87	7.0	WNW	65.1	63.3	63.3	---	30.211	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.004	67.5	54	50.3	66.4	10.05	 .0751	0.000	962	1	70.3	60
05/27/25	2:00 p	66.9	67.8	66.3	48	46.6	2.6	WNW	2.61	6.1	WNW	66.9	65.2	65.2	---	30.206	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.079	69.4	55	52.5	68.4	10.16	 .0747	0.000	1008	1	73.7	60
05/27/25	3:00 p	69.1	72.2	66.6	52	50.7	1.7	WNW	1.74	4.3	WNW	69.1	67.8	67.8	---	30.202	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.171	70.9	56	54.4	70.1	10.33	 .0744	0.000	1020	1	74.6	60
05/27/25	4:00 p	68.5	72.8	64.0	55	51.7	2.6	WNW	2.61	7.8	WNW	68.5	67.6	67.6	---	30.188	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.146	72.3	57	56.2	72.1	10.46	 .0741	0.000	1021	1	74.6	60
05/27/25	5:00 p	66.7	71.3	62.8	57	51.0	4.3	WNW	4.35	11.3	WNW	66.7	65.8	65.8	---	30.178	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.071	73.4	56	56.7	73.4	10.28	 .0739	0.000	956	1	69.9	60
05/27/25	6:00 p	62.6	67.8	59.6	71	53.1	3.5	WNW	3.48	7.8	WNW	62.6	62.1	62.1	---	30.170	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.100	0.000	74.2	55	57.0	74.3	10.07	 .0738	0.000	945	1	69.1	60
05/27/25	7:00 p	63.5	67.5	60.1	47	42.9	2.6	WNW	2.61	10.4	WNW	63.5	61.4	61.4	---	30.155	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.063	0.000	75.1	54	57.3	75.2	9.85	 .0736	0.000	978	1	71.5	60
05/27/25	8:00 p	74.0	75.4	67.7	34	43.8	7.8	WNW	7.83	23.5	W	72.7	72.4	71.1	---	30.146	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.375	75.9	48	54.8	75.6	8.93	 .0736	0.000	1031	1	75.4	60
05/27/25	9:00 p	75.1	75.8	73.3	36	46.3	8.7	WNW	8.70	24.3	W	73.1	73.8	71.8	---	30.143	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.421	76.7	46	54.4	76.2	8.52	 .0735	0.000	1027	1	75.1	60
05/27/25	10:00 p	72.4	73.3	71.9	39	46.0	5.2	WNW	5.22	13.9	WNW	72.4	70.7	70.7	---	30.134	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.308	77.3	46	54.9	76.8	8.50	 .0734	0.000	1051	1	76.8	60
05/27/25	11:00 p	72.5	73.6	69.7	43	48.7	6.1	WNW	6.09	14.8	WNW	72.5	71.2	71.2	---	30.140	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.313	77.8	48	56.5	77.5	8.89	 .0732	0.000	1059	1	77.4	60
05/28/25	12:00 a	66.9	69.7	64.7	52	48.7	1.7	WNW	1.74	11.3	WNW	66.9	65.6	65.6	---	30.151	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.000	0.079	78.0	47	56.1	77.6	8.69	 .0733	0.000	1033	1	75.5	60
05/28/25	1:00 a	62.8	64.7	61.0	62	49.6	0.0	WNW	0.00	6.1	WNW	62.8	61.7	61.7	---	30.157	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.092	0.000	77.7	47	55.9	77.3	8.70	 .0733	0.000	1025	1	74.9	60
05/28/25	2:00 a	60.1	61.0	59.5	65	48.3	0.0	WNW	0.00	2.6	WNW	60.1	59.0	59.0	---	30.165	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.204	0.000	77.0	47	55.2	76.6	8.71	 .0735	0.000	1009	1	73.8	60
05/28/25	3:00 a	60.3	61.2	59.5	59	45.9	0.0	WNW	0.00	2.6	WNW	60.3	58.8	58.8	---	30.155	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.196	0.000	76.0	47	54.3	75.6	8.73	 .0736	0.000	1015	1	74.2	60
05/28/25	4:00 a	61.4	61.5	61.1	59	46.9	0.9	WNW	0.87	8.7	WNW	61.4	60.0	60.0	---	30.150	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.150	0.000	75.0	47	53.4	74.6	8.75	 .0738	0.000	1001	1	73.2	60
05/28/25	5:00 a	60.9	61.4	60.4	63	48.2	0.0	WNW	0.00	2.6	WNW	60.9	59.7	59.7	---	30.153	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.171	0.000	74.1	47	52.6	73.6	8.75	 .0739	0.000	978	1	71.5	60
05/28/25	6:00 a	60.8	61.8	59.2	66	49.4	1.7	WNW	1.74	7.8	WNW	60.8	59.8	59.8	---	30.151	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.175	0.000	73.3	48	52.4	72.7	8.92	 .0740	0.000	1003	1	73.3	60
05/28/25	7:00 a	59.0	60.0	57.5	69	48.8	0.9	WNW	0.87	7.8	WNW	59.0	58.1	58.1	---	30.144	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.250	0.000	72.7	48	51.9	71.9	8.90	 .0741	0.000	971	1	71.0	60
05/28/25	8:00 a	57.1	58.0	55.9	73	48.5	1.7	WNW	1.74	9.6	WNW	57.1	56.4	56.4	---	30.144	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.329	0.000	72.1	48	51.3	71.0	8.89	 .0742	0.000	996	1	72.8	60
05/28/25	9:00 a	53.9	55.8	52.5	78	47.2	0.0	---	0.00	0.0	---	53.9	53.5	53.5	---	30.155	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.462	0.000	71.3	48	50.6	69.9	8.88	 .0744	0.000	1020	1	74.6	60
05/28/25	10:00 a	54.4	58.1	52.4	72	45.6	0.0	---	0.00	0.0	---	54.4	53.7	53.7	---	30.161	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.442	0.000	70.5	49	50.4	68.9	9.05	 .0745	0.000	990	1	72.4	60
05/28/25	11:00 a	59.7	61.9	57.2	74	51.4	0.0	---	0.00	0.0	---	59.7	59.1	59.1	---	30.177	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.221	0.000	70.6	50	51.1	69.1	9.25	 .0745	0.000	952	1	69.6	60
05/28/25	12:00 p	57.3	58.5	56.3	73	48.7	0.0	---	0.00	0.0	---	57.3	56.6	56.6	---	30.183	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.321	0.000	71.6	50	52.0	70.5	9.25	 .0744	0.000	1008	1	73.7	60
05/28/25	1:00 p	61.7	64.4	58.4	64	49.4	0.0	WNW	0.00	1.7	WNW	61.7	60.7	60.7	---	30.189	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.137	0.000	72.5	50	52.8	71.8	9.25	 .0742	0.000	941	1	68.8	60
05/28/25	2:00 p	60.9	64.1	59.1	64	48.6	1.7	WNW	1.74	6.1	WNW	60.9	59.8	59.8	---	30.180	0.00	0.00	239	20.56	239	1.4	0.60	1.4	0.171	0.000	73.6	51	54.4	73.3	9.38	 .0740	0.000	960	1	70.2	60
05/28/25	3:00 p	64.9	67.4	63.6	68	54.1	3.5	WNW	3.48	19.1	WNW	64.9	64.5	64.5	---	30.176	0.00	0.00	855	73.54	865	4.7	2.01	4.8	0.004	0.000	74.6	53	56.3	74.6	9.67	 .0738	0.020	1053	1	77.0	60
05/28/25	4:00 p	69.5	75.5	67.0	47	48.4	3.5	NNE	3.48	9.6	N	69.5	67.6	67.6	---	30.161	0.00	0.00	903	77.67	939	5.3	2.27	5.6	0.000	0.188	75.5	54	57.7	75.6	9.84	 .0736	0.022	1384	1	100.0	60
05/28/25	5:00 p	76.1	76.9	75.4	38	48.6	7.0	N	6.96	10.4	NNE	75.6	74.9	74.4	---	30.146	0.00	0.00	938	80.68	944	5.7	2.44	5.7	0.000	0.462	76.8	55	59.4	77.0	9.98	 .0733	0.027	1386	1	100.0	60
05/28/25	6:00 p	76.6	77.0	76.3	36	47.6	7.8	N	7.83	13.9	N	75.4	75.2	74.0	---	30.138	0.00	0.00	912	78.44	937	5.3	2.27	5.6	0.000	0.483	78.3	50	58.1	78.3	9.18	 .0731	0.028	1391	1	100.0	60
05/28/25	7:00 p	77.1	77.6	76.4	36	48.1	11.3	N	11.30	17.4	N	74.2	75.7	72.8	---	30.112	0.00	0.00	835	71.82	881	4.4	1.89	4.9	0.000	0.504	79.4	47	57.4	79.1	8.66	 .0729	0.029	1380	1	100.0	60
05/28/25	8:00 p	76.6	77.7	74.4	45	53.7	8.7	NNE	8.70	15.7	N	74.7	76.0	74.1	---	30.104	0.00	0.00	712	61.24	782	3.1	1.33	3.8	0.000	0.483	80.4	41	54.5	79.3	7.74	 .0729	0.023	1381	1	100.0	60
05/28/25	9:00 p	73.4	74.5	72.8	46	51.4	8.7	ENE	8.70	15.7	E	71.3	72.7	70.6	---	30.098	0.00	0.00	551	47.39	640	1.8	0.77	2.4	0.000	0.350	80.3	39	53.1	78.9	7.44	 .0729	0.018	1385	1	100.0	60
05/28/25	10:00 p	72.2	73.6	71.1	56	55.6	8.7	ENE	8.70	16.5	ENE	70.1	71.9	69.8	---	30.087	0.00	0.00	374	32.17	466	0.9	0.39	1.3	0.000	0.300	80.3	41	54.5	79.2	7.74	 .0729	0.014	1389	1	100.0	60
05/28/25	11:00 p	70.8	71.3	69.9	63	57.6	7.0	ENE	6.96	13.9	NE	70.3	70.6	70.1	---	30.082	0.00	0.00	202	17.37	283	0.0	0.00	0.5	0.000	0.242	81.2	40	54.6	80.0	7.55	 .0727	0.008	1377	1	100.0	60
05/29/25	12:00 a	67.7	69.9	65.6	67	56.3	7.0	ENE	6.96	13.0	E	67.0	67.7	67.0	---	30.089	0.00	0.00	40	3.44	107	0.0	0.00	0.0	0.000	0.112	81.5	41	55.5	80.5	7.72	 .0727	0.003	1379	1	100.0	60
05/29/25	1:00 a	64.3	65.6	63.5	68	53.5	5.2	ENE	5.22	10.4	NE	64.3	63.8	63.8	---	30.095	0.00	0.00	1	0.09	7	0.0	0.00	0.0	0.029	0.000	81.1	42	55.8	80.2	7.85	 .0727	0.002	1378	1	100.0	60
05/29/25	2:00 a	61.9	63.4	60.5	70	52.0	5.2	ENE	5.22	8.7	ENE	61.9	61.2	61.2	---	30.091	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.129	0.000	80.3	42	55.1	79.3	7.85	 .0728	0.002	1388	1	100.0	60
05/29/25	3:00 a	59.7	60.5	59.1	71	50.3	3.5	E	3.48	6.1	E	59.7	58.9	58.9	---	30.084	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.221	0.000	79.2	42	54.1	78.2	7.87	 .0730	0.002	1381	1	100.0	60
05/29/25	4:00 a	59.0	59.3	58.6	71	49.6	4.3	E	4.35	7.0	ENE	58.8	58.2	58.0	---	30.078	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.250	0.000	77.9	42	53.0	76.9	7.89	 .0732	0.002	1388	1	100.0	60
05/29/25	5:00 a	58.3	58.6	58.1	73	49.7	4.3	ENE	4.35	7.0	E	58.0	57.6	57.3	---	30.073	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.279	0.000	76.6	43	52.4	75.8	8.05	 .0734	0.002	1392	1	100.0	60
05/29/25	6:00 a	57.5	58.1	56.3	78	50.7	5.2	E	5.22	7.8	ENE	56.6	57.1	56.2	---	30.062	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.313	0.000	75.5	43	51.4	74.7	8.05	 .0736	0.002	1380	1	100.0	60
